tmdb_id,title,original_title,description,release_year,image_url,external_rating_average,external_rating_count,first_air_date,last_air_date,creator_names,actor_names
239148,Волшебный участок,Волшебный участок,"Главный герой Лёха – бывший полицейский снайпер с посттравматическим синдромом. Сейчас он безработный, никому не нужный запойный мужчина, который своё горе топит в алкоголе. Но вскоре Лёха узнает страшную новость – его родная сестра Катя тяжело больна. Родственница одна воспитывает дочь. Однако теперь Катя просит брата взяться за ум, чтобы стать опекуном её единственной дочери. Лёха, узнав эту нерадостную новость, начинает жизнь с нуля. Он поднимает старые связи и устраивается на работу в полицейский участок, а также бросает пить и начинает серьёзно думать о своём будущем.",2023,https://image.tmdb.org/t/p/w500/jkMfsY5XH3cs86IuGrxIcxRhTWx.jpg,9,42,2023-11-09,2025-12-25,Александр Носков,"Николай Наумов, Ева Смирнова, Филипп Янковский, Татьяна Догилева, Илья Соболев, Гоша Куценко, Дарья Мельникова, Мария Смольникова, Алексей Золотовицкий, Андрей Добровольский"
7246,Чёрная гадюка,Blackadder,"Отпетый негодяй и сквалыга, Блэкэдер странствует по британской истории, по возможности вредя соотечественникам и стараясь оказаться в самом неподходящем месте в самое неподходящее время. В этом ему помогает верные подручные лорд Перси и оруженосец Болдрик.",1983,https://image.tmdb.org/t/p/w500/y3rXOeklqhZ7BTBveW5WLJqyjgU.jpg,7.97,544,1983-06-15,1989-11-02,"Ричард Кёртис, Роуэн Аткинсон, Ben Elton","Роуэн Аткинсон, Tony Robinson, Брайан Блессид, Elspet Gray, Роберт Ист, Patsy Byrne, Helen Atkinson-Wood, Фрэнк Финлей, Патрик Мэлахайд, Alex Norton"
98494,Глюкотехники,Glitch Techs,"Сюжет рассказывает о юных и уверенных в себе ребятах, которые готовы пойти на все, чтобы достичь собственной цели. Эти подростки очень умны и невероятно активны. Они борются с монстрами в надежде достичь выдающихся высот. Причем в своих битвах используют новейшие гаджеты и хитроумные технологии. В виртуальной реальности уже давно стали замечать таких странных существа, как Глюки. Они появляются там из-за ошибок, вызванных программным кодом. Странно ещё и то, что подобные существа вообще появляются, ведь их природу никто не может описать. Похоже, это и не нужно, потому что верные друзья, которые любят игры, всегда бросают вызов вторгающимся в их мир монстрам и прочим чудовищам. Что же будет дальше в этой увлекательной динамичной истории? Давайте узнаем! ""Глюкотехники"" готовы встать на защиту нашей планеты!",2020,https://image.tmdb.org/t/p/w500/gNi0lrwwGqVIVKJK0Go6Mhgr3cy.jpg,8.2,148,2020-02-21,2020-08-17,"Эрик Роблз, Dan Milano","Rachael Russakoff, Dan Milano, Скотт Кример, Ricardo Hurtado, Monica Ray, Luke Youngblood, Bryton James, Адетокумбо М'Кормак"
8779,Видение Эскафлона,天空のエスカフローネ,"Жизнерадостная старшеклассница Хитоми умеет гадать на картах Таро и имеет необычный медальон, обладающий свойствами метронома. Она тренируется в легкоатлетическом клубе и влюблена в капитана команды Амано, который планирует уехать из страны, и накануне его отъезда Хитоми на спор должна пробежать стометровку меньше чем за 13 секунд, за что он ее поцелует. Девушка начинает забег, но неожиданно перед нею возникает вооруженный мечом юноша. После этого некая неведомая сила переносит Ванна и Хитоми на другую планету. Хитоми попадает в чуждый и непривычный ей мир, где происходит война и живут герои-рыцари. Она видит жестокость и смерть. И хотя на Земле осталась мама, любимый человек и лучшая подруга, неизведанный мир чужой планеты манит ее. Впереди героиню ждет дружба, любовь и отчаяние. Ей так хочется одновременно вернуться домой и остаться на Гайе.",1996,https://image.tmdb.org/t/p/w500/eVfaZ0g7BdepgVXdUSSImCw4JG4.jpg,8.116,198,1996-04-02,1996-09-24,河森正治,"Маая Сакамото, Томокадзу Сэки, Синъитиро Мики, Маюми Идзука, Минами Такаяма, Дзёдзи Наката, Юри Амано, Икуэ Отани, Тору Окава, Гиндзо Мацуо"
42912,Одиннадцать молний,イナズマイレブン,"В одном из школьных футбольных клубов есть проблемы - из-за нехватки игроков его хотят ликвидировать. Когда проходила очередная тренировка, некий внезапно появившийся незнакомец спас от мяча девушку. Как выяснилось в дальнейшем, это новичок в школе, а впереди предстоит очень серьезный футбольный матч, так что хорошие игроки ценятся на вес золота...",2008,https://image.tmdb.org/t/p/w500/fYwU1zSZlq9wGyc054DqBoe98a9.jpg,8.032,308,2008-10-05,2014-03-19,,"Юка Тэрасаки, Дзюнко Такэучи, Харука Томацу, Саяка Китахара, Ая Эндо, Мицуки Сайга, Ю Кобаяси, Такаши Охара, Фумико Орикаса, Хироюки Ёсино"
92835,Звезды выравниваются,星合の空,"Этот клуб мальчиков, который постоянно уступает по показателям среди девочек, расформирован из-за плохих навыков и отсутствия положительных результатов. Отчаянно нуждаясь в способных игроках, Тома Синдзё пытается их нанять, но ему это не удается. Появляется Маки Кацураги, переводной студент, который демонстрирует отличные рефлексы, когда ловит бездомную кошку, мгновенно привлекая внимание Томы. Тома амбициозно просит Маки присоединиться к команде, но ему быстро отказывают, поскольку Маки не хочет вступать ни в какие клубы. Тома отказывается отступать и в конечном итоге убеждает Маки - только при условии, что Тома оплатит ему клубные расходы.",2019,https://image.tmdb.org/t/p/w500/vBZ4sxri3P6R0TjCX5ii4ZOldfJ.jpg,8.409,88,2019-10-11,2019-12-27,,"Гэн Сато, Нацуки Ханаэ, Тасуку Хатанака, Ёсицугу Мацуока, Тошиюки Тоёнага, Юсукэ Кобаяси, Кохей Амасаки, Ёситака Ямая, Сацуми Мацуда, Сина Нацукава"
106449,Путешествие к бессмертию,凡人修仙传,"Обычный деревенский мальчишка случайно становится учеником небольшой секты. Несмотря на поджидающие трудности, он сразится с демонами и древними небожителями, чтобы найти свой собственный путь к бессмертию.",2020,https://image.tmdb.org/t/p/w500/viVBozYSdBf4CTg88sHHZuFXX49.jpg,8.5,75,2020-07-25,2026-01-03,,"Цянь Вэнь Цин, Сун И Жэнь, Ли Ши Мэн, Сюй Цзя Ци, Ян Мо, Гу Цзян Шань, Цяо Ши Юй, Чжан Фу Чжэн, Ху Лян Вэй, Лю Жуй"
125928,Мои приключения с Суперменом,My Adventures with Superman,"Кларк Кент создает свою тайную личность Супермена и принимает свою роль героя Метрополиса, одновременно разделяя приключения и влюбляясь в Лоис, звездную журналистку, которая также берет под свое крыло Джимми Олсена.",2023,https://image.tmdb.org/t/p/w500/but1L2ZecRJwhoYl8IsH2z8S8D0.jpg,8.1,211,2023-07-07,2024-07-21,,"Джек Куэйд, Элис Ли, Ishmel Sahid, Azuri Hardy-Jones, Крис Парнелл, Рид Скотт, Kenna J. Ramsey, Кэри Уолгрен, Darrell Brown, Джейсон Марноча"
72926,Feuer & Flamme,Feuer & Flamme,This documentary series follows emergency services from various fire stations in the Ruhr area up close and portrays the people in their grueling everyday working life.,2017,https://image.tmdb.org/t/p/w500/kURevdhdZoZOjtM47uKKoeKvhqs.jpg,9.6,27,2017-05-15,2026-03-23,,
13093,Мачеха,La Madrastra,"Компания молодых друзей отправляется в путешествие, обернувшееся трагедией. Мария слышит выстрел, после которого обнаруживает свою подругу Патрисию мертвой. В панике девушка неосознанно берет в руки пистолет, оставленный убийцей. На основании таких неопровержимых улик, Марию обвиняют в преступлении и выносят приговор - пожизненное заключение. Муж Марии, известный бизнесмен Эстебан, верит в виновность жены. По возвращении в Мексику, он разводится с ней, подкупает своих друзей, чтобы они хранили молчание, и говорит детям, что их мать умерла в результате несчастного случая. Двадцать лет спустя Марию досрочно освобождают из тюрьмы, и она возвращается в Мексику...",2005,https://image.tmdb.org/t/p/w500/kt8bb1jcMlcYObzPpoQYV8Adf9p.jpg,8.108,203,2005-02-07,2005-07-22,"Liliana Abud, Arturo Moya Grau, Сальвадор Мехиа","Виктория Руффо, César Évora, Eduardo Capetillo, Jacqueline Andere, Margarita Isabel, Sabine Moussier, René Casados, Cecilia Gabriela, Guillermo García Cantú, Ana Martín"
46261,Хвост Феи,FAIRY TAIL,"«Хвост Феи» — знаменитая на весь мир гильдия волшебников по найму. Молодая волшебница Люси была уверена, что, став одним из её членов, она попала в самую замечательную на свете гильдию. Но до тех пор, пока не познакомилась со своими новыми друзьями — взрывным огнедышащим и сметающим всё на своём пути Нацу, летающим говорящим котом Хэппи, эксгибиционистом Греем, занудой-берсерком Эрзой, гламурным и любвеобильным Локи. Вместе им предстоит одолеть немало врагов и пережить множество незабываемых приключений.",2009,https://image.tmdb.org/t/p/w500/q5GiuJHgJJwwk14ufs0ToxFkKt6.jpg,7.924,1032,2009-10-12,2019-09-29,,"Тэцуя Какихара, Ая Хирано, Риэ Кугимия, Юити Накамура, Саяка Охара, Сатоми Сато, Юи Хориэ, Хироки Ясумото, Ватару Хатано, Хироки Тоти"
210865,Зимородок,Yalı Çapkını,"Ферит – настоящий баловень судьбы. Его отец Халис Ага - состоятельный человек, поэтому герой привык ни в чем себе не отказывать. Жизнь Ферита состоит из постоянных вечеринок и череды новых романов. Не обращая внимания на наставления отца, он проводит время в сомнительных компаниях и не желает меняться. Халис Ага принимает решение женить непутевого наследника, чтобы избежать семейного позора. Он сам выбирает сыну невесту, которая идеально подходит на роль жены. Сейран работает врачом в городской клинике. Девушка красивая и умная. Проблема в том, что она совершенно не хочет замуж, а жених вне себя от услышанной новости...",2022,https://image.tmdb.org/t/p/w500/yE1JPyeczPl8ToGJcxQjwR6Xmlo.jpg,8.297,111,2022-09-23,2025-04-04,"Burcu Alptekin, Гюльсерен Будайыджиоглу","Афра Сарачоглу, Mert Ramazan Demir, Çetin Tekindor, Şerif Sezer, Gülçin Santırcıoğlu, Emre Altuğ, Gözde Kansu, Beril Pozam, Diren Polatoğulları, Öznur Serçeler"
4507,Гуща событий,The Thick of It,"Действие сериала происходит в коридорах власти британского правительства. Хью Эббот, новый министр по социальным вопросам, со своими помощниками, как, впрочем, и все остальные члены правительства и служащие министерств, а также работники прессы - все подвергаются нападкам директора по коммуникациям Малькольма Такера. Такер - маэстро подковерных интриг, чемпион по сквернословию и неприкрытый двойник Алистера Кэмпбелла, директора по коммуникациям и стратегическому планированию в правительстве Тони Блэра.",2005,https://image.tmdb.org/t/p/w500/xuOz95tUuXclfnlOID7ejtREYqf.jpg,8.1,209,2005-05-19,2012-10-20,Армандо Ианнуччи,"Chris Langham, Питер Капальди, Ребекка Фронт, Chris Addison, Джоанна Скэнлан, Джеймс Смит, Роджер Аллам, Морвенна Бэнкс, Тобайас Мензис, Тим Бентинк"
119769,Таксист,모범택시,"Жизнь выпускника военно-морской академии изменилась в тот момент, когда маньяк убил его мать. Теперь парень работает таксистом в необычной фирме, сотрудники которой принимают от клиентов заказы на месть.",2021,https://image.tmdb.org/t/p/w500/eAJaqqIw27AYGomDl00cek7AQTM.jpg,8.126,186,2021-04-09,2026-01-10,Lee Ok-gyu,"이제훈, Ли Со Ён, Ким Ый Сон, Пё Е Чжин, 신재하, 장혁진, Пэ Ю Рам, Ли Мин Чжэ, Чха Чжи Ён, 홍상표"
93657,"Ха Ру, которого я встретила случайно",어쩌다 발견한 하루,"Ученица престижной школы Ын Дан-о внезапно выясняет, что является персонажем комикса, причём даже не главным. Узнав также, что её существование скоро прервётся, девушка решает во что бы то ни стало испытать первую любовь. Однажды, упав с лестницы, Дан-о врезается спиной в компанию учеников, и её сердце начинает сильно биться.",2019,https://image.tmdb.org/t/p/w500/aEACEqgDLNoFIzjFOOyjALSLhzU.jpg,8.1,207,2019-10-02,2019-11-21,"Kim Dong-rae, Moon Joo-hee","김혜윤, Ноун, 이재욱, 이나은, Чон Гон Джу, Ким Ён Тэ, 이태리, 김지인, Kim Hyeon-mok, Han Chae-kyung"
61415,Судьба/Ночь схватки: Клинков бесконечный край,Fate/stay night [Unlimited Blade Works],"Ученик старшей школы Широ Эмия невольно становится участником войны за Святой Грааль, которая проходит в японском городе Фуюки каждые 60 лет. Это борьба семерых магов за обладание легендарным артефактом — Святым Граалем, который исполнит любое желание победителя и таким образом изменит его судьбу. Каждый маг с момента своего начала участия в войне призывает слугу — одну из великих героических душ прошлого или будущего, сражающегося на стороне своего хозяина. Битва ведётся до тех пор, пока не останется лишь один мастер со своим слугой. Широ Эмия случайно призывает Сэйбер — слугу, поставившую себе цель добраться до Грааля любым путём. Однако он не желает участвовать в битве, так как в прошлой войне потерял всю свою семью. Эмии начинает помогать Рин Тосака — сильный маг, которая учится в той же школе, что и Широ. Но правила войны Святого Грааля указывают на то, что рано или поздно им предстоит сразиться между собой...",2014,https://image.tmdb.org/t/p/w500/pmoGPYOOXLGAtUvtYbyJTgYLjta.jpg,8.003,365,2014-10-12,2015-06-28,,"Нориаки Сугияма, Кана Уэда, Дзюнъити Сувабэ, Аяко Кавасуми, Дайсукэ Намикава, Дайго Фудзимаки, Рэина Уэда, Митиру Юимото, Риэ Накагава, Норико Шитая"
124394,Власть в ночном городе. Книга третья: юность Кэнена,Power Book III: Raising Kanan,,2021,https://image.tmdb.org/t/p/w500/goTm4Kyc62c8Mxenz5mQBNwMebE.jpg,8.1,206,2021-07-18,2025-05-16,"Sascha Penn, Кёртис 'Фифти Сент' Джексон","Mekai Curtis, Патина Миллер, Омар Эппс, Хейли Килгор, Antonio Ortiz, Toby Sandeman, Лови Симон, London Brown, Malcolm M. Mays, Шэнли Касвелл"
693,Отчаянные домохозяйки,Desperate Housewives,"Сюжет сериала сосредоточен вокруг четырех молодых американок, принадлежащих к среднему классу. Самоубийство общей подруги Мэри Элис переворачивает их далекие от совершенства жизни. Роль Бри ван де Камп, образцовой матери и жены, умеющей хранить от посторонного глаза свои мрачные секреты, играет Марсия Кросс. Сьюзан Мейер - мать-одиночка, воспитывающая дочь. Она находится в поисках идеального мужчины, но тот все никак не появляется на ее горизонте.",2004,https://image.tmdb.org/t/p/w500/jNCd3vGMnFMlZrcEOs686ckD22l.jpg,7.898,2069,2004-10-03,2012-05-13,Марк Черри,"Тери Хэтчер, Фелисити Хаффман, Марсия Кросс, Ева Лонгория, Рикардо Чавира, Даг Сэвант, Николлетт Шеридан, Марк Мозес, Джеймс Дентон, Элфри Вудард"
48866,Сотня,The 100,"События этого сериала, основанного на книгах Касс Морган, происходят через 100 лет в будущем, после того, как Земля покинута из-за радиоактивности. Последние оставшиеся в живых люди живут на Ковчеге на орбите планеты - а ковчег не вечен. Поэтому, репрессивный режим отбирает 100 несовершеннолетних правонарушителей как расходный материал для отправки на Землю, чтобы посмотреть, пригодна ли планета для жизни как было прежде.",2014,https://image.tmdb.org/t/p/w500/tEm3ALRXsoXT9IaCp1dcNFyjtBO.jpg,7.881,8614,2014-03-19,2020-09-30,Jason Rothenberg,"Элайза Тейлор, Боб Морли, Линдси Морган, Мари Авгеропулос, Томас МакДонелл, Ричард Хэрмон, Тася Телес, Луиза Д’Оливера, Джей Ар Борн, Кристофер Ларкин"
158373,Ниер: Автомата — Версия 1.1а,NieR:Automata Ver1.1a,"За тысячелетия своего существования человечество всегда выживало, даже в самых ужасных катастрофах. Но везение когда-нибудь заканчивается. Однажды на Землю пришли машины и обрушили на людей всю свою мощь. Перед лицом, казалось, несокрушимой угрозы человеческая раса была вынуждена покинуть Землю и укрыться на Луне. В изгнании люди создали армию боевых андроидов, дабы уничтожить захватчиков и вернуть дом, отнятый столетия назад. Это история об андроидах, что иногда человечнее своих создателей, и злых захватчиках из космоса. История о давно потерянном наследии и правде, которую лучше не знать.",2023,https://image.tmdb.org/t/p/w500/9Jke4NIgp70n1ikqptfJDs3nAdY.jpg,8.118,190,2023-01-08,2024-09-27,,"Юи Исикава, Нацуки Ханаэ, Каору Акияма, Дайсукэ Намикава, Тацухиса Судзуки, Аой Юки, Тиаки Кано, Кэйко Исобэ, Мэри Хацуми, Ацуми Танэдзаки"
74083,Моя девушка — убеждённая извращенка-девственница,僕の彼女がマジメ過ぎるしょびっちな件,"Харука Шинозаки — старшеклассник, по уши влюблённый в старосту класса по имени Акихо. Он долго не может ей признаться и поэтому лишь следит за ней. Однажды, наконец, встретившись лицом к лицу, Харука признаётся Акихо в любви и просит быть его девушкой, и она, к его удивлению, соглашается. Казалось бы, счастье в кармане. Да вот только всё не так просто. Ведь Харука свято верил, что Акихо вполне обычная девушка: ведёт себя скромно, хорошо учится. Как оказалось, он сильно ошибался...",2017,https://image.tmdb.org/t/p/w500/A2sVHC1t4capenjyLCTM2LITcZ6.jpg,8.1,203,2017-10-12,2017-12-14,,"Марин Мидзутани, Мэгуми Накамура, Ларисса Такэда Таго, Артур Лаунсбери, Нацуми Ямада, Мики Хасэ, Мицухиро Итики, Дзюри Нагацума, Аой Юки, Дзюн Миямото"
119495,Восхождение в тени!,陰の実力者になりたくて！,"Кем вы хотели стать в детстве? Известным футболистом? Супергероем? Или, быть может, певцом, собирающим огромную толпу на концертах? Всё это не про нашего главного героя Сида, ведь он всегда восхищался людьми из закулисья, теми, кто почти не предпринимает никаких действий в открытую, а появляется лишь в самый ответственный момент и, сделав дело, бесследно исчезает.

В нашем мире такое трудно провернуть, ведь что ни делай, а против атомной бомбы не попрёшь. И вот, раздумывая о способах отражения ядерного оружия голыми руками, наш герой приходит к умозаключению, что без магии никак. Удобно получилось, ведь вскоре после этого парень встретил пресловутый грузовик, который и отправил его на тот свет, а если быть точнее, то в мир, полный мечей, магии и прочих прелестей фэнтези-вселенных. Уж теперь-то у Сида не будет препятствий на пути к становлению величайшим правителем из тени.",2022,https://image.tmdb.org/t/p/w500/kyiQbM3WIRPsFWVhL50Lt0EOgV7.jpg,8.037,281,2022-10-05,2023-12-20,,"Асами Сэто, Кана Ханадзава, Файруз Ай, Сая Айдзава, Хисако Канэмото, Ёсицугу Мацуока, Аяка Асаи, Шин Мацушиге, Рэйна Кондо, Ёко Хикаса"
82823,Джульетта из школы-интерната,寄宿学校のジュリエット,"История проходит в школе-интернат Гриджио, где учатся студенты из двух конкурирующих стран, известных как Чёрные Собаки и Белые Кошки. Джульетта Персия и Ромио Инузука являются главами двух самых перспективных и конкурирующих общежитий, но также они тайно влюблены друг в друга. Героям предстоит сохранить свои отношения в тайне от товарищей по общежитию и одновременно избегать неприятностей.",2018,https://image.tmdb.org/t/p/w500/bgGMPgTtAPGq3OLRWYgsPYFFE7X.jpg,8.126,182,2018-10-06,2018-12-22,,"Юки Оно, Аи Каяно, Аянэ Сакура, Хироси Камия, Томокадзу Сугита, Ёсимаса Хосоя, Хиро Симоно, Эри Китамура, Сумирэ Уэсака, Дайсукэ Оно"
1570,Приключения Тинтина,The Adventures of Tintin,"Главный герой мультсериала — молодой газетный репортёр Тинтин, а также его собака Снежок, белый фокстерьер. Благодаря своей профессии Тинтин путешествует по всему миру и становится участником увлекательных приключений.",1991,https://image.tmdb.org/t/p/w500/7GmsCIJYjCt8O2dfYq6dwoNUFfv.jpg,8,363,1991-10-02,1992-09-28,,"Thierry Wermuth, Christian Pelissier, Henri Labussière, Yves Barsacq, Jean-Pierre Moulin, Susan Roman, Michel Ruhl, Marie Vincent, Georges Berthomieu, Marc Moro"
101048,Док - Всё в твоих руках,Doc – Nelle tue mani,"Сериал основан на реальных событиях. Андреа Фанти получил черепно-мозговую травму и, очнувшись после комы, обнаружил, что не помнит последние 12 лет своей жизни. Впервые в жизни выдающийся врач-диагност стал обычным пациентом.",2020,https://image.tmdb.org/t/p/w500/6yFfvnYMGXYmGbtmiIrRuRzJzUU.jpg,8.1,202,2020-03-26,2024-03-07,"Viola Rispoli, Франческо Арланк","Luca Argentero, Матильда Джоли, Пьерпаоло Споллон, Raffaele Esposito, Sara Lazzaro, Gianmarco Saurino, Simona Tabasco, Alberto Boubakar Malanchino, Silvia Mazzieri, Beatrice Grannò"
8358,Обмани меня,Lie to Me,"Доктор Лайтман считает, что все врут. И чтобы доказать это, ему достаточно всего лишь пару минут пообщаться с человеком. Любое движение, жест, любое неосторожное слово могут выдать в вас лжеца. Надо лишь уметь это увидеть. Среднестатистический человек врет три раза за десять минут разговора. Задача доктора Лайтмана и его коллег — распознать эту ложь, и, используя свои таланты, они спасают от тюрьмы невиновных и сажают за решетку преступников. К Агентству Лайтмана обращаются за помощью федералы, правительство, Конгресс и даже премьер-министр Узбекистана. Но может ли человек быть счастлив, если видит, что все вокруг постоянно лгут?",2009,https://image.tmdb.org/t/p/w500/68zEdyI8MnGeCQdnTzHGBgjjQWS.jpg,7.9,1667,2009-01-21,2011-01-31,Sam Baum,"Тим Рот, Келли Уильямс, Моника Реймунд, Брендан Хайнс, Хейли МакФарланд, Мекай Файфер, Дженнифер Билс, Scott Paulin, Vince Corazza, Alison La Placa"
67710,Сервамп!,サーヴァンプ,"15-летний, а позже 16-летний главный герой, Сирота Махиру, терпеть не может всякие сложности в жизни, предпочитая точность и ясность во всем. По этой причине он и подбирает на улице черного котенка, дав ему соответствующее имя — Куро. Он и не подозревает, что его безобидный питомец на самом деле является слугой-вампиром — одним из сервампов, заключающих контракты с людьми и служащих им в обмен на возможность испить кровь своего хозяина. И тогда настает пора Махиру попрощаться со всей простотой окружающего его мира. Сироту втягивают в непримиримую войну между семью сервампами и их восьмым жестоким братом-Цубаки.",2016,https://image.tmdb.org/t/p/w500/ws1dZfIaptH3A6zeWC7ANIXDcLl.jpg,8.2,140,2016-07-05,2016-09-20,,"Юто Судзуки, Такума Тэрасима, Юки Кадзи, Тацухиса Судзуки, Хиро Симоно, Юки Оно, Рёхей Кимура, Кадзума Хориэ, Нобунага Симадзаки, Ёсицугу Мацуока"
80748,ФБР,FBI,"Нью-Йорк. Огромный город, жизнь в котором кипит. Каждый день отделение полиции борется с десятками тысяч случаев мелких и крупных преступлений. Самые серьезные дела берут на себя агенты федерального бюро расследований. Будни этих людей по-настоящему сложны, опасны и интересны одновременно. Каждый раз приходится расследовать сложные дела, путаница в которых может ввести в заблуждение даже бывалых детективов. Проект ""ФБР"" сконцентрирован на повседневной службе агентов бюро, которые работают над раскрытием дел, поступающих один за другим без остановки,а также проводят опасные операции по захвату подозреваемых.",2018,https://image.tmdb.org/t/p/w500/s5UpIET8YeVa8gI3r78F0h98UnF.jpg,7.923,902,2018-09-25,2026-05-18,"Дик Вульф, Крэйг Турк","Мисси Перегрим, Зико Заки, Эбони Ноэль, Джон Бойд, Кэтрин Рене Кейн, Шантель ВанСантен, Джереми Систо, Села Уорд, Алана де ла Гарза, Хулиана Айден Мартинес"
72750,Убивая Еву,Killing Eve,"Триллер о наемной убийце с русскими корнями и мелодичным псевдонимом Вилланель. В ходе очередного задания эта безжалостная особа сталкивается с достойным противником — скромной сотрудницей спецслужб, которая отчаянно хочет изменить свою скучную жизнь.",2018,https://image.tmdb.org/t/p/w500/kcJzNGMqwZIvvUE3DkPBxi4ZzC0.jpg,7.903,1485,2018-04-08,2022-04-10,Фиби Уоллер-Бридж,"Сандра О, Джоди Комер, Фиона Шоу, Ким Бодниа, Нина Сосанья, Харриет Уолтер, Sean Delaney, Джемма Уилан, Тёрло Конвери, Owen McDonnell"
918,Чёртова служба в госпитале МЭШ,M*A*S*H,"Телесериал рассказывает о жизни группы врачей-хирургов, работающих в передвижном военном госпитале во время корейской войны в начале 50-х. Персонажи Передвижного Армейского Хирургического Госпиталя (МЭШ) стараются отвлечься от тяжелой повседневной работы. Это выливается в непредсказуемое и неадекватное поведение, что помогает им сохранять здравость рассудка в нездоровом окружении. Герои сериала - люди серьёзные, которые обращаются к юмору с целью разрядки после гнетущей атмосферы операционных комнат, где они оказывают первую помощь пострадавшим на поле боя. Их юмор - своеобразная защита от страданий. Оперируя под звуки орудий и рёв самолетов на 38 параллели, персонажи сериала «МЭШ» являются героями и восставшими из ада, бюрократами и бездельниками, демонами и ангелами. Всё им сходит с рук, благодаря их изобретательности и мастерству хирургов.",1972,https://image.tmdb.org/t/p/w500/sg9GYSapu0DPXX3RUfGbwfGzf2z.jpg,7.933,740,1972-09-17,1983-02-28,Ларри Гелбарт,"Алан Алда, Майкл Фаррелл, Маклин Стивенсон, Лоретта Свит, Ларри Линвилл, Дэвид Огден Стайерс, Гэри Бёргхофф, Джейми Фарр, Уильям Кристофер, Гарри Морган"
88328,Бездна,어비스,"Мистическо-романтическая дорама о волшебном шаре, способном перевоплощать души умерших в совершенно других людей.  Чха Мин (Ан Хё Соп) – наследник ведущей корейской косметической компании. Хотя у него есть и ум, и богатство, он всегда был не уверен в своей внешности. Однако после того, как таинственный шар под названием «Бездна» попадает в его руки, он в итоге перевоплощается в потрясающе красивого администратора юридической фирмы.

Чха Мин использует шар для реинкарнации Го Се Ён (Пак Бо Ён), жесткой, опытной и красивой женщины-прокурора, которая была убита в своей квартире. После того, как она таинственно вернулась к жизни в качестве адвоката в юридической фирме с совершенно новым, но заурядным лицом, она намерена раскрыть тайну своего перевоплощения.",2019,https://image.tmdb.org/t/p/w500/nwUNLG77EUjysAvtxpWd0l619ep.jpg,8.1,200,2019-05-06,2019-06-25,유제원,"Пак Бо Ён, Ан Хёсоп, 이성재, 이시언, Song Sang-eun, Хан Со Хи, Kwon Soo-hyun, Юн Ю Сон, 박성연, Ли Чхоль Мин"
13643,Север и Юг,North & South,"Маргарет Хейл — южанка, недавно обосновавшаяся в промышленном северном городе Мильтон. Находясь в шоке от переезда, она недооценивает харизматичного владельца хлопковой фабрики Джона Торнтона, чья целеустремленность и страсть соответствуют ее собственной гордости и своеволию. Когда рабочие Мильтона объявляют забастовку, Маргарет принимает их сторону, после чего они вступают в более серьезный конфликт. События выходят из-под контроля, и Маргарет, к собственному удивлению, начинает влюбляться в Торнтона…",2004,https://image.tmdb.org/t/p/w500/djdM8JblEUsJN23vXd869X7ACQE.jpg,8.097,202,2004-11-14,2004-12-05,"Elizabeth Gaskell, Sandy Welch","Ричард Армитидж, Daniela Denby-Ashe, Sinéad Cusack, Jo Joyner, Тим Пиготт-Смит, Pauline Quirke, Kay Lyon, Брендан Койл, Анна Максвелл Мартин, Лесли Мэнвилл"
104960,Плохие дети,隐秘的角落,"Чжу Чао Ян - 13-летний мальчик, который живет в прибрежном городке со своей мамой.

Однажды к нему домой пришел его старый друг Ян Лян вместе с маленькой девочкой Пу Пу. Они сбежали из детдома, чтобы собрать деньги на лечение тяжело больного младшего брата Пу Пу. Дети проводили время вместе, пока мама Чао Яна была на работе.

В один солнечный летний день дети решили отправились на прогулку к живописной горе. Чтобы сохранить свои воспоминания, они записали короткое видео на камеру. Но, вернувшись домой, они обнаружили, что случайно засняли на видео убийство.

Что же им делать? Может, обратиться в полицию? Нет, так не пойдет. Тогда Пу Пу и Ян Ляна заберут обратно в детский дом. Дети решили, что им стоит найти убийцу и написать ему письмо, чтобы он больше никого не убивал. Но сможет ли все закончиться этим письмом?",2020,https://image.tmdb.org/t/p/w500/zlaml7IKAIPa3NJE9LhRveELD0v.jpg,8.432,81,2020-06-16,2020-06-25,"Xin Shuang, Zijin Chen","秦昊, 王景春, Жун Цзы Шань, 史彭元, Ван Шэн Ди, Чжан Сун Вэнь, Лю Линь, Ли Мэн, 芦芳生, Нин Ли"
85844,Внук мудреца,賢者の孫,"В скучной жизни Шина, обычного офисного рабочего, казалось бы, не ждало ничего, кроме рутины. Однако судьба с ним распорядилась немного иначе. В силу некоторых обстоятельств Шин умирает, но, в отличие от обычных людей, по каким-то причинам помнит события прошлой жизни. Кроме того, рождается он в далеко не привычном для себя мире. Здесь правит волшебство и магия.

Шина приютил мудрец Мерлин и вырастил из него выдающегося волшебника. Однако тот жил в отшельничестве, поэтому Шин ничего не знал о внешнем мире. Чтобы это исправить, Шина оправляют в королевскую школу волшебства. Но такая ли уж это хорошая идея?",2019,https://image.tmdb.org/t/p/w500/88EcDbSMXLn1DTpHQpOwQmcw3QT.jpg,8,347,2019-04-10,2019-06-26,,"Юсукэ Кобаяси, Сёхэй Комацу, Рина Хоннъидзуми, Юки Вакаи, Юсаку Яра, Гара Такасима, Тосиюки Морикава, Мию Кубота, Ариса Шида, Мэгуми Ямагучи"
